"deal_id","co_id","co_name","co_hq","co_city","co_state","co_verticals","deal_date","deal_vintage","deal_number","deal_series","deal_vc_round","deal_type","deal_premoney","deal_postmoney","deal_size","deal_pct_acq","deal_investor_count","investor_id","investor_name","investor_gp_id","investor_gp","fund_id","fund_name"
"11147-95T","12431-44",TouchMark,"Hayward, CA",Hayward,CA,"'{""Industrials""}'",2006-01-10,2006.0,1,,,Buyout/LBO,,,,100.0,2,"'{""10251-37"",""10182-07""}'","'{""Delphon Industries"",""Sverica Capital Management""}'","'{""10251-37-Jeanne Beacham"",""10182-07-K. Bjorklund""}'","'{""Jeanne Beacham"",""K. Bjorklund""}'","'{""12508-03F""}'","'{""Sverica International Fund I""}'"
"113543-11T","234377-83",TouchMath,"Colorado Springs, CO",ColoradoSprings,CO,'{}',2018-11-02,2018.0,1,,,Buyout/LBO,,,,100.0,3,"'{""11542-69"",""10581-13"",""108189-28""}'","'{""747 Capital"",""Merion Investment Partners"",""Millpond Equity Partners""}'","'{""11542-69-None"",""10581-13-None"",""108189-28-Lawrence Shagrin""}'","'{,,""Lawrence Shagrin""}'",'{}','{}'
"38278-63T","56419-57",TouchMD,"Cedar City, UT",CedarCity,UT,"'{""Mobile"",""SaaS"",""TMT""}'",2014-10-10,2014.0,2,,,Buyout/LBO,,22.0,22.0,100.0,2,"'{""58257-28"",""58256-92""}'","'{""Alphaeon Credit"",""Strathspey Crown""}'","'{""58257-28-Robert Grant"",""58256-92-Robert Grant""}'","'{""Robert Grant"",""Robert Grant""}'",'{}','{}'
"36153-01T","65492-56",TouchNet Information Systems,"Lenexa, KS",Lenexa,KS,"'{""FinTech"",""TMT""}'",2014-09-04,2014.0,1,,,Merger/Acquisition,,375.0,375.0,100.0,1,"'{""10191-07""}'","'{""Heartland Payment Systems""}'","'{""10191-07-Robert Carr""}'","'{""Robert Carr""}'",'{}','{}'
"46053-91T","53440-66",TouchPay Holdings,"Coppell, TX",Coppell,TX,"'{""FinTech"",""TMT""}'",2015-02-05,2015.0,2,,,Buyout/LBO,,,,100.0,2,"'{""10022-86"",""10184-41""}'","'{""American Securities"",""Global Tel Link""}'","'{""10022-86-Paul Rossetti"",""10184-41-Brian Oliver""}'","'{""Paul Rossetti"",""Brian Oliver""}'","'{""12959-11F""}'","'{""American Securities Partners VI""}'"
"129897-37T","128053-63",Touchpeak Software,"Atlanta, GA",Atlanta,GA,"'{""Mobile Commerce"",""SaaS"",""TMT""}'",2019-02-05,2019.0,5,,,Merger/Acquisition,,,,100.0,1,"'{""97860-88""}'","'{""Shiji Group (SHE: 002153)""}'","'{""97860-88-None""}'",'{}','{}','{}'
"10882-63T","11886-85",Touchphonics Reading Systems,"Newport Beach, CA",NewportBeach,CA,'{}',2002-10-25,2002.0,1,,,Buyout/LBO,,,,100.0,2,"'{""11885-14"",""10140-40""}'","'{""Delta Education"",""The Wicks Group of Companies""}'","'{""11885-14-Gary Facenta"",""10140-40-Craig Klosk""}'","'{""Gary Facenta"",""Craig Klosk""}'","'{""11440-18F""}'","'{""Wicks Communications & Media Partners II""}'"
"168294-70T","251704-00",Touchpoint Communications,"Charleston, SC",Charleston,SC,'{}',2021-03-01,2021.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""462642-31""}'","'{""FishBait Solutions""}'","'{""462642-31-Rob Temple""}'","'{""Rob Temple""}'",'{}','{}'
"59575-78T","94393-00",Touchpoint Dashboard,"Wichita, KS",Wichita,KS,"'{""SaaS"",""TMT""}'",2015-10-19,2015.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""111910-60""}'","'{""Strativity Group""}'","'{""111910-60-Lior Arussy""}'","'{""Lior Arussy""}'",'{}','{}'
"105202-27T","148821-49",Touchpoint Health Plan,"Appleton, WI",Appleton,WI,"'{""FinTech"",""InsurTech"",""TMT""}'",2004-04-03,2004.0,1,,,Merger/Acquisition,,40.0,40.0,100.0,1,"'{""12752-20""}'","'{""UnitedHealth Group (NYS: UNH)""}'","'{""12752-20-None""}'",'{}','{}','{}'
"179225-92T","397998-46",Touchpoint Logistics,"Elgin, IL",Elgin,IL,'{}',2021-08-31,2021.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""128624-59""}'","'{""iDrive Logistics""}'","'{""128624-59-Robyn Brunscher""}'","'{""Robyn Brunscher""}'",'{}','{}'
"108266-95T","230460-67",Touchpoint Pharmacy,"Palm Beach County, FL",PalmBeachCounty,FL,'{}',2018-07-02,2018.0,1,,,Corporate Asset Purchase,,,,100.0,1,"'{""51162-76""}'","'{""Progressive Care (PINX: RXMD)""}'","'{""51162-76-Shital Parikh Mars""}'","'{""Shital Parikh Mars""}'",'{}','{}'
"84502-90T","176560-75",TouchPoint Promotions,"Mesa, AZ",Mesa,AZ,"'{""Industrials""}'",2017-02-17,2017.0,1,,,Merger/Acquisition,,5.0,5.0,100.0,1,"'{""53628-94""}'","'{""Blackhawk Network Holdings""}'","'{""53628-94-None""}'",'{}','{}','{}'
"81809-92T","94393-09",TouchPoint Software,"Cordova, TN",Cordova,TN,"'{""Mobile"",""TMT""}'",2017-01-31,2017.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""96830-92""}'","'{""Pursuant""}'","'{""96830-92-Trent Ricker""}'","'{""Trent Ricker""}'",'{}','{}'
"61709-50T","121219-21",TouchPoint Technologies,"Wesley Chapel, FL",WesleyChapel,FL,"'{""Marketing Tech"",""Mobile"",""SaaS"",""TMT""}'",2009-10-06,2009.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""61371-37""}'","'{""V12 Data""}'","'{""61371-37-Robert Orf""}'","'{""Robert Orf""}'",'{}','{}'
"165230-92T","167951-53",TouchPointCare,"Chicago, IL",Chicago,IL,"'{""Digital Health"",""HealthTech"",""TMT""}'",2021-01-19,2021.0,2,,,Merger/Acquisition,,,,100.0,,'{}','{}','{}','{}','{}','{}'
"73176-85T","162981-91",Touchpointe,"Rancho Mirage, CA",RanchoMirage,CA,'{}',2008-06-01,2008.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""162985-33""}'","'{""TBC Services""}'","'{""162985-33-None""}'",'{}','{}','{}'
"86097-61T","149350-33",Touchscreen Konnection Oasis,"Austin, TX",Austin,TX,"'{""Industrials"",""Manufacturing""}'",2007-06-20,2007.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""103555-90""}'","'{""Wacom Technology Corp.""}'","'{""103555-90-Masahiko Yamada""}'","'{""Masahiko Yamada""}'",'{}','{}'
"38875-33T","98950-15",TouchSensor Technologies,"Wheaton, IL",Wheaton,IL,"'{""Manufacturing""}'",2007-03-01,2007.0,1,,,Merger/Acquisition,,58.47,58.47,100.0,1,"'{""41227-03""}'","'{""Methode Electronics (NYS: MEI)""}'","'{""41227-03-Donald Duda""}'","'{""Donald Duda""}'",'{}','{}'
"93812-77T","185871-97",TouchSource,"Lafayette, CO",Lafayette,CO,"'{""Internet of Things"",""Manufacturing"",""Real Estate Technology"",""TMT""}'",2017-02-14,2017.0,2,,,Buyout/LBO,,7.7,7.7,100.0,1,"'{""185880-43""}'","'{""LK Capital""}'","'{""185880-43-Steve Foreman""}'","'{""Steve Foreman""}'",'{}','{}'
"61723-45T","122014-09",TouchStar Software (Hosted Service),"Aurora, CO",Aurora,CO,"'{""TMT""}'",2009-09-08,2009.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""52716-70""}'","'{""Noble Systems""}'","'{""52716-70-None""}'",'{}','{}','{}'
"99801-01T","64609-12",TouchStar Solutions,"Tulsa, OK",Tulsa,OK,"'{""SaaS"",""TMT""}'",2003-11-01,2003.0,1,,,Buyout/LBO,,7.73,7.73,100.0,1,"'{""11235-34""}'","'{""LDC""}'","'{""11235-34-None""}'",'{}','{}','{}'
"99800-92T","64609-12",TouchStar Solutions,"Tulsa, OK",Tulsa,OK,"'{""SaaS"",""TMT""}'",2018-01-08,2018.0,2,,,Buyout/LBO,,,,100.0,3,"'{""10092-25"",""111806-11"",""10050-31""}'","'{""Genstar Capital"",""Professional Datasolutions"",""TA Associates Management""}'","'{""10092-25-Eli Weiss"",""111806-11-Jimmy Frangis"",""10050-31-Hythem El-Nazer""}'","'{""Eli Weiss"",""Jimmy Frangis"",""Hythem El-Nazer""}'","'{""14924-89F"",""14879-53F""}'","'{""Genstar Capital Partners VII"",""TA XII""}'"
"86162-59T","43126-12",Touchstone Advisors,"Hartford, CT",Hartford,CT,"'{""Industrials""}'",2015-06-22,2015.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""41278-78""}'","'{""Federated Hermes (NYS: FHI)""}'","'{""41278-78-None""}'",'{}','{}','{}'
"70391-62T","41211-91",TouchStone Capital Group,"North Andover, MA",NorthAndover,MA,"'{""TMT""}'",2008-07-01,2008.0,2,,,Merger/Acquisition,,17.84,17.84,100.0,1,"'{""41158-45""}'","'{""Phoenix Technologies""}'","'{""41158-45-Woodson Hobbs""}'","'{""Woodson Hobbs""}'",'{}','{}'
"111754-18T","161957-98",TouchStone Capital Group (CheckIt Product Line),"North Andover, MA",NorthAndover,MA,'{}',2000-07-01,2000.0,1,,,Corporate Asset Purchase,,,,100.0,1,"'{""41186-62""}'","'{""Smith Micro Software (NAS: SMSI)""}'","'{""41186-62-William Smith""}'","'{""William Smith""}'",'{}','{}'
"99493-12T","223725-70",Touchstone Consulting Group,"Worcester, MA",Worcester,MA,"'{""Industrials""}'",2018-01-02,2018.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""63976-78""}'","'{""The Segal Group""}'","'{""63976-78-David Blumenstein""}'","'{""David Blumenstein""}'",'{}','{}'
"104456-08T","158693-59",Touchstone Consulting Group (Management consultancy),"Washington, DC",Washington,DC,"'{""Industrials""}'",2005-04-19,2005.0,1,,,Merger/Acquisition,,37.0,37.0,100.0,1,"'{""12096-73""}'","'{""SRA International""}'","'{""12096-73-Renato DePentima""}'","'{""Renato DePentima""}'",'{}','{}'
"108751-60T","53842-60",Touchstone Fine Cabinetry,"Rutherfordton, NC",Rutherfordton,NC,"'{""Industrials""}'",2018-01-29,2018.0,2,,,Merger/Acquisition,,,,100.0,1,"'{""230770-45""}'","'{""Buildz (USA)""}'","'{""230770-45-Mark Bellissimo""}'","'{""Mark Bellissimo""}'",'{}','{}'
"20612-26T","53842-60",Touchstone Fine Cabinetry,"Rutherfordton, NC",Rutherfordton,NC,"'{""Industrials""}'",2012-02-14,2012.0,1,,,Buyout/LBO,,,,100.0,2,"'{""42269-23"",""53825-32""}'","'{""Building Industry Partners"",""United Cabinet Holdings""}'","'{""42269-23-Matthew Ogden"",""53825-32-Terry Dickey""}'","'{""Matthew Ogden"",""Terry Dickey""}'",'{}','{}'
"20603-71T","53838-37",Touchstone Home Products,"Exton, PA",Exton,PA,"'{""Manufacturing""}'",2012-02-08,2012.0,1,,,Buyout/LBO,,,,100.0,2,"'{""42269-23"",""53825-32""}'","'{""Building Industry Partners"",""United Cabinet Holdings""}'","'{""42269-23-Matthew Ogden"",""53825-32-Terry Dickey""}'","'{""Matthew Ogden"",""Terry Dickey""}'",'{}','{}'
"80443-09T","169294-51",Touchstone Imaging of Bowie,"Bowie, MD",Bowie,MD,'{}',2010-05-01,2010.0,1,,,Merger/Acquisition,,0.6,0.6,100.0,1,"'{""41937-40""}'","'{""RadNet (NAS: RDNT)""}'","'{""41937-40-Howard Berger""}'","'{""Howard Berger""}'",'{}','{}'
"123316-84T","228512-62",Touchstone Medical Imaging,"Franklin, TN",Franklin,TN,'{}',2018-12-20,2018.0,1,,,Buyout/LBO,,,,100.0,2,"'{""226898-56"",""10056-25""}'","'{""US Radiology Specialists"",""Welsh, Carson, Anderson & Stowe""}'","'{""226898-56-John Perkins"",""10056-25-Ting Gu""}'","'{""John Perkins"",""Ting Gu""}'","'{""13873-24F""}'","'{""Welsh, Carson, Anderson & Stowe XII""}'"
"45756-01T","64888-75",Toura,"New York, NY",NewYork,NY,"'{""TMT""}'",2012-12-11,2012.0,5,,,Merger/Acquisition,,,,100.0,1,"'{""58224-70""}'","'{""Big Radical""}'","'{""58224-70-None""}'",'{}','{}','{}'
"47205-64T","110333-71",Touchstone Ohio Tax-Free Money Market Fund (Certain Assets),OH,Unknown,OH,'{}',2015-06-22,2015.0,1,,,Corporate Asset Purchase,,91.0,91.0,100.0,1,"'{""110338-30""}'","'{""Federated Ohio Municipal Cash Trust""}'","'{""110338-30-Joe Machi""}'","'{""Joe Machi""}'",'{}','{}'
"32178-16T","61778-62",Touchstone Semiconductor (Analog IC Products),"Milpitas, CA",Milpitas,CA,"'{""Manufacturing"",""TMT""}'",2014-03-03,2014.0,2,,,Merger/Acquisition,,1.5,1.5,100.0,1,"'{""41434-84""}'","'{""Silicon Labs (NAS: SLAB)""}'","'{""41434-84-Tyson Tuttle""}'","'{""Tyson Tuttle""}'",'{}','{}'
"54580-24T","118741-78",Touchstone Trading & Transportation,"Pratt, KS",Pratt,KS,"'{""Oil & Gas""}'",2010-07-14,2010.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""97726-33""}'","'{""Parnon Gathering""}'","'{""97726-33-None""}'",'{}','{}','{}'
"17750-62T","11709-55",Touchstone Wireless,"Hatfield, PA",Hatfield,PA,"'{""Manufacturing"",""Mobile"",""TMT""}'",2010-12-23,2010.0,2,,,Merger/Acquisition,,80.0,80.0,100.0,1,"'{""10333-00""}'","'{""Brightpoint""}'","'{""10333-00-Robert Laikin""}'","'{""Robert Laikin""}'",'{}','{}'
"10750-69T","11709-55",Touchstone Wireless,"Hatfield, PA",Hatfield,PA,"'{""Manufacturing"",""Mobile"",""TMT""}'",2005-08-31,2005.0,1,,,Merger of Equals,,,,100.0,1,"'{""10167-49""}'","'{""Striker Partners""}'","'{""10167-49-None""}'",'{}',"'{""12873-88F""}'","'{""Striker Partners I""}'"
"117489-88T","266198-50",TouchstoneNet,"Lakeway, TX",Lakeway,TX,'{}',2019-03-18,2019.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""266199-13""}'","'{""Emergent Connect""}'","'{""266199-13-None""}'",'{}','{}','{}'
"71234-11T","124533-55",TouchStream Solutions,"Rochester, NY",Rochester,NY,"'{""Digital Health"",""Mobile"",""TMT""}'",2016-06-06,2016.0,3,,,Merger/Acquisition,,,,100.0,1,"'{""51634-27""}'","'{""PointClickCare""}'","'{""51634-27-None""}'",'{}','{}','{}'
"117081-19T","92962-63",Touchtown,"Oakmont, PA",Oakmont,PA,'{}',2019-03-04,2019.0,5,,,Buyout/LBO,,,,100.0,3,"'{""10433-80"",""52679-26"",""60722-29""}'","'{""Atlantic Street Capital"",""Ocean Avenue Capital Partners"",""Uniguest""}'","'{""10433-80-Brian Cooper"",""52679-26-None"",""60722-29-None""}'","'{""Brian Cooper"",,}'","'{""16530-58F"",""13398-76F""}'","'{""Atlantic Street Capital IV"",""Ocean Avenue Special Situation Fund""}'"
"80775-55T","129062-26",TouchTunes Games Studio,"Elk Grove Village, IL",ElkGroveVillage,IL,"'{""Gaming"",""TMT""}'",2007-09-24,2007.0,1,,,Merger/Acquisition,,9.4,9.4,100.0,1,"'{""52655-68""}'","'{""TouchTunes Music""}'","'{""52655-68-Art Matin""}'","'{""Art Matin""}'",'{}','{}'
"47811-61T","52655-68",TouchTunes Music,"New York, NY",NewYork,NY,"'{""AudioTech"",""TMT""}'",2015-04-02,2015.0,8,,,Buyout/LBO,,,,100.0,1,"'{""43567-30""}'","'{""Searchlight Capital Partners""}'","'{""43567-30-Eric Zinterhofer""}'","'{""Eric Zinterhofer""}'","'{""13480-39F""}'","'{""Searchlight Capital""}'"
"47683-90T","110882-62",TouchVPN,"Chicago, IL",Chicago,IL,"'{""Mobile"",""TMT""}'",2015-02-05,2015.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""54510-40""}'","'{""Pango (Network Management Software)""}'","'{""54510-40-G. Craig Vachon""}'","'{""G. Craig Vachon""}'",'{}','{}'
"128654-83T","92962-81",Tough Mudder,"New York, NY",NewYork,NY,'{}',2020-02-13,2020.0,5,,,Merger/Acquisition,,,,100.0,1,"'{""55043-38""}'","'{""Spartan Race""}'","'{""55043-38-None""}'",'{}','{}','{}'
"34774-12T","63960-67",Tougher Industries Enterprises,"Menands, NY",Menands,NY,'{}',2014-01-15,2014.0,5,,,Merger/Acquisition,,,,100.0,1,"'{""63985-33""}'","'{""JWD Group""}'","'{""63985-33-None""}'",'{}','{}','{}'
"89021-53T","63960-67",Tougher Industries Enterprises,"Menands, NY",Menands,NY,'{}',2000-01-01,2000.0,1,,,Merger/Acquisition,,11.0,11.0,100.0,1,"'{""11600-38""}'","'{""Public Service Enterprise Group (NYS: PEG)""}'","'{""11600-38-None""}'",'{}','{}','{}'
"89021-71T","63960-67",Tougher Industries Enterprises,"Menands, NY",Menands,NY,'{}',2003-01-01,2003.0,2,,,Merger/Acquisition,,3.6,3.6,100.0,,'{}','{}','{}','{}','{}','{}'
"34773-76T","63960-67",Tougher Industries Enterprises,"Menands, NY",Menands,NY,'{}',2007-06-30,2007.0,4,,,Merger/Acquisition,,,,100.0,1,"'{""63985-42""}'","'{""J Norbert Properties""}'","'{""63985-42-None""}'",'{}','{}','{}'
"76901-77T","167025-88",Toulon Design,"Vista, CA",Vista,CA,"'{""Manufacturing""}'",2017-08-17,2017.0,1,,,Merger/Acquisition,,124.57,124.57,100.0,1,"'{""41245-30""}'","'{""Callaway Golf (NYS: ELY)""}'","'{""41245-30-Oliver Brewer""}'","'{""Oliver Brewer""}'",'{}','{}'
"112870-18T","64184-50",Tour de Force CRM,"Findlay, OH",Findlay,OH,"'{""Marketing Tech"",""SaaS"",""TMT""}'",2018-10-11,2018.0,8,,,Buyout/LBO,,,,100.0,2,"'{""155496-88"",""230006-80""}'","'{""Eden Capital"",""White Cup""}'","'{""155496-88-Dina Said Dwyer"",""230006-80-None""}'","'{""Dina Said Dwyer"",}'",'{}','{}'
"65815-84T","124797-52",Tour Solutions,"Thompsons Station, TN",ThompsonsStation,TN,"'{""TMT""}'",2008-08-06,2008.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""153221-41""}'","'{""Synergy Production Group""}'","'{""153221-41-None""}'",'{}','{}','{}'
"155817-28T","438940-36",Tour24,"Medfield, MA",Medfield,MA,"'{""Mobile"",""Real Estate Technology""}'",2020-09-08,2020.0,2,,,Merger/Acquisition,,2.0,2.0,100.0,,'{}','{}','{}','{}','{}','{}'
"73335-43T","129227-50",Tourbillon International,"New York, NY",NewYork,NY,"'{""TMT""}'",2007-07-05,2007.0,1,,,Buyout/LBO,,,,100.0,3,"'{""10168-66"",""10043-47"",""10233-19""}'","'{""Clarity Partners"",""Lehman Brothers"",""Modern Luxury Media""}'","'{""10168-66-None"",""10043-47-None"",""10233-19-None""}'","'{,,}'","'{""11486-35F""}'","'{""Clarity Partners II""}'"
"103968-01T","92962-99",TourBuzz,"Atlanta, GA",Atlanta,GA,"'{""Big Data"",""Mobile"",""Real Estate Technology"",""TMT""}'",2018-09-05,2018.0,1,,,Merger/Acquisition,,4.21,4.21,100.0,1,"'{""59834-35""}'","'{""Urbanimmersive (TSX: UI)""}'","'{""59834-35-Ghislain Lemire""}'","'{""Ghislain Lemire""}'",'{}','{}'
"104905-63T","228072-88",TourFactory,"Spokane, WA",Spokane,WA,"'{""Real Estate Technology"",""TMT""}'",2018-03-20,2018.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""228054-16""}'","'{""Collabra Technology""}'","'{""228054-16-None""}'",'{}','{}','{}'
"104694-04T","143101-27",TourGolf,"New York, NY",NewYork,NY,'{}',2018-04-17,2018.0,2,,,Merger/Acquisition,,,,100.0,1,"'{""51424-21""}'","'{""Arnold Palmer Golf Management""}'","'{""51424-21-Douglas Howe""}'","'{""Douglas Howe""}'",'{}','{}'
"88791-22T","176719-96",TourGuide Solutions,"Green Bay, WI",GreenBay,WI,"'{""Manufacturing"",""TMT""}'",2016-04-18,2016.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""158396-95""}'","'{""OwnersEdge""}'","'{""158396-95-Lisa Reardon""}'","'{""Lisa Reardon""}'",'{}','{}'
"39384-73T","99406-27",Touring & Tasting Magazine & Wine Club,"Santa Barbara, CA",SantaBarbara,CA,'{}',2013-07-19,2013.0,1,,,Merger/Acquisition,,,,100.0,,'{}','{}','{}','{}','{}','{}'
"40326-49T","99549-46",Tourism Policy Group,"Stillwater, NY",Stillwater,NY,'{}',2013-01-16,2013.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""100355-50""}'","'{""Resonance Consultancy""}'","'{""100355-50-Chris Fair""}'","'{""Chris Fair""}'",'{}','{}'
"121897-00T","144353-89",Tourist Bureau Marketing,"Orlando, FL",Orlando,FL,"'{""TMT""}'",2019-08-07,2019.0,1,,,Merger/Acquisition,,102.0,102.0,100.0,1,"'{""10325-80""}'","'{""Travel + Leisure (NYS: TNL)""}'","'{""10325-80-None""}'",'{}','{}','{}'
"54467-92T","98871-04",TouristSpots,US,Unknown,US,'{}',2012-07-27,2012.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""112907-80""}'","'{""MemeBridge""}'","'{""112907-80-Will Spencer""}'","'{""Will Spencer""}'",'{}','{}'
"104186-71T","167570-38",Tourmaline Networks,"Solana Beach, CA",SolanaBeach,CA,"'{""Mobile"",""TMT""}'",2005-03-01,2005.0,1,,,Merger/Acquisition,,6.99,6.99,100.0,1,"'{""41105-08""}'","'{""Intellisync""}'","'{""41105-08-Woodson Hobbs""}'","'{""Woodson Hobbs""}'",'{}','{}'
"136720-27T","170536-42",Tourmaline Partners,"Stamford, CT",Stamford,CT,'{}',2020-05-15,2020.0,1,,,Buyout/LBO,,,,100.0,1,"'{""61525-81""}'","'{""Copley Equity Partners""}'","'{""61525-81-Peter Trovato""}'","'{""Peter Trovato""}'",'{}','{}'
"86098-87T","129031-66",Tournabout,"Carpinteria, CA",Carpinteria,CA,"'{""Gaming"",""TMT""}'",2007-07-18,2007.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""42032-89""}'","'{""Novint Technologies (PINX: NVNT)""}'","'{""42032-89-Tom Anderson""}'","'{""Tom Anderson""}'",'{}','{}'
"119130-22T","153661-42",Tournament Games,"Duluth, GA",Duluth,GA,"'{""eSports"",""Gaming""}'",2007-02-22,2007.0,2,,,Merger/Acquisition,,,,100.0,1,"'{""153404-38""}'","'{""Zoi Interactive Technologies""}'","'{""153404-38-None""}'",'{}','{}','{}'
"100827-28T","10746-28",Tourneau,"New York, NY",NewYork,NY,'{}',2018-01-31,2018.0,3,,,Merger/Acquisition,,,,100.0,1,"'{""168866-20""}'","'{""Bucherer""}'","'{""168866-20-Jörg Baumann""}'","'{""Jörg Baumann""}'",'{}','{}'
"69176-71T","104201-56",Tourney Machine,IA,Unknown,IA,"'{""SaaS"",""TMT""}'",2016-04-20,2016.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""157577-05""}'","'{""Sports Illustrated Play""}'","'{""157577-05-Jeff Karp""}'","'{""Jeff Karp""}'",'{}','{}'
"77036-77T","123425-65",Tournigan USA,"Cheyenne, WY",Cheyenne,WY,'{}',2009-02-27,2009.0,1,,,Merger/Acquisition,,1.24,1.24,100.0,1,"'{""41213-71""}'","'{""Cyclone Uranium""}'","'{""41213-71-Peter Bojtos""}'","'{""Peter Bojtos""}'",'{}','{}'
"99246-97T","223090-75",TourSphere,"Cambridge, MA",Cambridge,MA,"'{""CloudTech & DevOps"",""Mobile"",""TMT""}'",2013-12-13,2013.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""223602-76""}'","'{""OnCell (Mobile App And Audio Tour Builder)""}'","'{""223602-76-Thomas Dunne""}'","'{""Thomas Dunne""}'",'{}','{}'
"118195-21T","266944-24",Tourtellot & Co,"Warwick, RI",Warwick,RI,'{}',2019-04-15,2019.0,1,,,Buyout/LBO,,,,100.0,1,"'{""11175-85""}'","'{""Encore Consumer Capital""}'","'{""11175-85-Scott Sellers""}'","'{""Scott Sellers""}'","'{""15115-96F""}'","'{""Encore Consumer Capital Fund III""}'"
"64096-75T","53308-72",Tourtellotte Solutions,"Wayland, MA",Wayland,MA,"'{""TMT""}'",2009-09-16,2009.0,1,,,Merger/Acquisition,,6.6,6.6,100.0,1,"'{""41123-98""}'","'{""Bioclinica""}'","'{""41123-98-Mark Weinstein""}'","'{""Mark Weinstein""}'",'{}','{}'
"75211-84T","153616-33",Tourtelot Brothers,"Saint Petersburg, FL",SaintPetersburg,FL,'{}',2009-08-08,2009.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""65787-76""}'","'{""Coldwell Banker Residential Real Estate""}'","'{""65787-76-None""}'",'{}','{}','{}'
"135051-76T","434073-16",TourTools,"Beachwood, OH",Beachwood,OH,'{}',2017-01-10,2017.0,1,,,Merger/Acquisition,,,,100.0,1,"'{""357401-44""}'","'{""Adatasol""}'","'{""357401-44-Dan Weiss""}'","'{""Dan Weiss""}'",'{}','{}'
"11420-20T","12751-48",Tousley Financial Benefits,"Burnsville, MN",Burnsville,MN,"'{""Industrials""}'",2008-06-13,2008.0,1,,,Buyout/LBO,,,,100.0,2,"'{""12419-74"",""11238-58""}'","'{""Bearence Management Group"",""McCarthy Capital""}'","'{""12419-74-None"",""11238-58-Patrick Duffy""}'","'{,""Patrick Duffy""}'","'{""12496-60F""}'","'{""Fulcrum Growth Partners II""}'"
"86635-63T","53904-61",ToutApp,"San Francisco, CA",SanFrancisco,CA,"'{""TMT""}'",2017-04-20,2017.0,6,,,Buyout/LBO,,,,100.0,2,"'{""51277-15"",""10096-12""}'","'{""Marketo"",""Vista Equity Partners""}'","'{""51277-15-Steve Lucas"",""10096-12-Brian Sheth""}'","'{""Steve Lucas"",""Brian Sheth""}'","'{""13869-73F"",""15277-96F""}'","'{""Vista Equity Partners Fund V"",""Vista Equity Partners Fund VI""}'"
"132978-52T","132883-57",Tovar Snow Professionals,"East Dundee, IL",EastDundee,IL,"'{""Industrials""}'",2020-02-07,2020.0,1,,,Buyout/LBO,,,,100.0,3,"'{""10311-40"",""224039-53"",""185262-40""}'","'{""Cohesive Capital Partners"",""Dejana Industries"",""Mill Point Capital""}'","'{""10311-40-None"",""224039-53-None"",""185262-40-Antony Besso""}'","'{,,""Antony Besso""}'","'{""14750-29F"",""16135-12F""}'","'{""Cohesive Capital Partners II"",""Mill Point Capital Partners""}'"
"116672-50T","265606-48",Tovatec,"Colorado Springs, CO",ColoradoSprings,CO,"'{""Manufacturing""}'",2014-06-01,2014.0,1,,,Buyout/LBO,,,,100.0,2,"'{""107148-88"",""265620-52""}'","'{""Cottonwood Acquisitions"",""Innovative Scuba Concepts""}'","'{""107148-88-None"",""265620-52-None""}'","'{,}'",'{}','{}'
