"deal_id","co_id","co_name","co_hq","co_city","co_state","co_verticals","deal_date","deal_vintage","deal_number","deal_series","deal_vc_round","deal_type","deal_premoney","deal_postmoney","deal_size","deal_pct_acq","deal_investor_count","investor_id","investor_name","investor_gp_id","investor_gp","fund_id","fund_name"
"78405-31T","10506-07","Greencore USA","Downers Grove, IL","DownersGrove","IL","{Industrials}","2016-12-30",2016,5,,,"Merger/Acquisition",,747.5,747.5,100,1,"{12481-84}","{""Greencore Group (LON: GNC)""}","{""12481-84-Patrick Coveney""}","{""Patrick Coveney""}","{}","{}"
"112921-84T","10506-07","Greencore USA","Downers Grove, IL","DownersGrove","IL","{Industrials}","2018-11-26",2018,6,,,"Buyout/LBO",,1075,1075,100,3,"{10059-67,40434-67,11268-91}","{""Charlesbank Capital Partners"",""Hearthside Food Solutions"",""Partners Group (SWX: PGHN)""}","{""10059-67-Ryan Carroll"",""40434-67-Richard Scalise"",""11268-91-Christopher Russell""}","{""Ryan Carroll"",""Richard Scalise"",""Christopher Russell""}","{12505-33F,15171-94F}","{""Charlesbank Equity Fund VII"",""Partners Group Direct Equity 2016""}"
"10271-35T","10506-07","Greencore USA","Downers Grove, IL","DownersGrove","IL","{Industrials}","2007-01-30",2007,1,,,"Buyout/LBO",,,,100,2,"{10746-82,10017-55}","{""Bank of Ireland (DUB: BIRG)"",""Behrman Capital""}","{10746-82-None,""10017-55-Grant Behrman""}","{NULL,""Grant Behrman""}","{11631-25F}","{""Behrman Capital IV""}"
"155417-86T","438704-38","GreenCourse Financial Advisors","Chesterfield, MO","Chesterfield","MO","{}","2020-09-01",2020,1,,,"Merger/Acquisition",,,,100,1,"{64582-93}","{""Buckingham Asset Management""}","{""64582-93-Justin Ferri""}","{""Justin Ferri""}","{}","{}"
"101288-62T","127816-12","Greencraft Interiors","Phoenix, AZ","Phoenix","AZ","{}","2018-02-09",2018,1,,,"Buyout/LBO",,,,100,2,"{54469-90,55469-17}","{""Residential Design Services"",""Trive Capital""}","{""54469-90-Tyrone Johnson"",""55469-17-Christopher Zugaro""}","{""Tyrone Johnson"",""Christopher Zugaro""}","{15218-47F}","{""Trive Capital Fund II""}"
"67112-92T","51737-23","GreenCrest Capital","New York, NY","NewYork","NY","{}","2013-11-21",2013,1,,,"Merger/Acquisition",,,,100,1,"{12493-27}","{""Oppenheimer & Company (NYS: OPY)""}","{""12493-27-Marc Thompson""}","{""Marc Thompson""}","{}","{}"
"37324-18T","97180-03","Greendeck Products","Independence, MO","Independence","MO","{Industrials}","2012-07-30",2012,1,,,"Merger/Acquisition",,1,1,100,1,"{10059-94}","{""Ply Gem Industries""}","{10059-94-None}","{NULL}","{}","{}"
"124528-06T","130125-97","Greendrop","Bensalem, PA","Bensalem","PA","{}","2019-09-18",2019,1,,,"Buyout/LBO",,,,100,2,"{10029-34,51471-46}","{""Bruckmann, Rosser, Sherrill & Company"",""Rosser Capital Partners""}","{""10029-34-Tory Rooney"",""51471-46-Jacob Organek""}","{""Tory Rooney"",""Jacob Organek""}","{16177-96F,18085-06F}","{""BRS & Co. IV"",""RCP I""}"
"59749-57T","126285-94","Greene","Muncie, IN","Muncie","IN","{}","2015-10-19",2015,1,,,"Merger/Acquisition",,,,100,1,"{126288-10}","{""Whitinger & Co.""}","{""126288-10-Linn Crull""}","{""Linn Crull""}","{}","{}"
"66189-88T","153599-50","Greene Brothers Furniture","Wilkesboro, NC","Wilkesboro","NC","{Manufacturing}","2012-09-01",2012,1,,,"Merger/Acquisition",,,,100,1,"{153611-83}","{""Key City Furniture""}","{""153611-83-F.D. Forester""}","{""F.D. Forester""}","{}","{}"
"67173-13T","131586-04","Greene Hazel Insurance Group","Jacksonville, FL","Jacksonville","FL","{}","2016-03-02",2016,1,,,"Buyout/LBO",,,,100,2,"{10035-46,10343-08}","{""Hellman & Friedman"",""Hub International""}","{""10035-46-David Tunnell"",10343-08-None}","{""David Tunnell"",NULL}","{12057-22F}","{""Hellman & Friedman Capital Partners VII""}"
"71018-74T","10163-35","Greene Holcomb & Fisher","Minneapolis, MN","Minneapolis","MN","{}","2016-08-01",2016,1,,,"Merger/Acquisition",,,,100,1,"{10095-04}","{""BMO Financial Group (TSE: BMO)""}","{""10095-04-Perry Hoffmeister""}","{""Perry Hoffmeister""}","{}","{}"
"104004-19T","222711-94","Greene Lumber","Davenport, NY","Davenport","NY","{}","2005-05-01",2005,1,,,"Merger/Acquisition",,,,100,1,"{62112-16}","{""Baillie Lumber""}","{62112-16-None}","{NULL}","{}","{}"
"67431-97T","127688-50","Greene Natural Fibers","Snow Hill, NC","SnowHill","NC","{}",,,2,,,"Merger/Acquisition",,,,100,,"{}","{}","{}","{}","{}","{}"
"72542-71T","106932-07","Greene Point Health & Rehabilitation","Union Point, GA","UnionPoint","GA","{}","2016-06-30",2016,2,,,"Merger/Acquisition",,3.8,3.8,100,1,"{162252-10}","{""Greene County LTC""}","{162252-10-None}","{NULL}","{}","{}"
"160620-22T","48124-27","Greene Radovsky Maloney Share & Hennigh","San Francisco, CA","SanFrancisco","CA","{}","2021-01-01",2021,1,,,"Merger/Acquisition",,,,100,1,"{10075-69}","{""Fox Rothschild""}","{""10075-69-Mark Silow""}","{""Mark Silow""}","{}","{}"
"84766-15T","178275-79","Greene Street Films","New York, NY","NewYork","NY","{TMT}","2013-01-01",2013,2,,,"Merger/Acquisition",,,,100,,"{}","{}","{}","{}","{}","{}"
"166862-08T","460144-54","Greene Tree Care","Camarillo, CA","Camarillo","CA","{}","2021-02-16",2021,1,,,"Merger/Acquisition",,,,100,,"{}","{}","{}","{}","{}","{}"
"67929-76T","155775-97","Greene Uniform Company","Hackensack, NJ","Hackensack","NJ","{Industrials,Manufacturing}","2006-10-27",2006,1,,,"Merger/Acquisition",,,,100,1,"{144769-78}","{""Flynn & O'Hara Uniforms""}","{144769-78-None}","{NULL}","{}","{}"
"69477-13T","157970-53","Greene's Auto Parts","Winder, GA","Winder","GA","{Industrials}","2016-04-05",2016,1,,,"Merger/Acquisition",,,,100,2,"{127763-56,41348-08}","{""Auto Plus"",""Pep Boys""}","{""127763-56-Brent Windom"",41348-08-None}","{""Brent Windom"",NULL}","{}","{}"
"82851-85T","170845-93","Greene's Energy (Pipeline and Chemicals Services Business)","Houston, TX","Houston","TX","{""Oil & Gas""}","2017-02-02",2017,1,,,"Merger/Acquisition",,,,100,1,"{10789-66}","{""Brenntag (ETR: BNR)""}","{""10789-66-Markus Klähn""}","{""Markus Klähn""}","{}","{}"
"11852-11T","12335-77","Greene's Energy Group","Houston, TX","Houston","TX","{Industrials,Infrastructure,""Oil & Gas""}","2006-11-01",2006,3,,,"Buyout/LBO",,,,100,1,"{10713-97}","{""Denham Capital Management""}","{""10713-97-James Cunningham""}","{""James Cunningham""}","{12529-27F}","{""Denham Commodity Partners Fund IV""}"
"29581-12T","12335-77","Greene's Energy Group","Houston, TX","Houston","TX","{Industrials,Infrastructure,""Oil & Gas""}",,,2,,,"Buyout/LBO",,,,100,1,"{42741-19}","{""Hall Capital Partners""}","{42741-19-None}","{NULL}","{}","{}"
"11852-02T","12335-77","Greene's Energy Group","Houston, TX","Houston","TX","{Industrials,Infrastructure,""Oil & Gas""}","2004-07-01",2004,1,,,"Buyout/LBO",,,,100,1,"{11143-09}","{""The Catalyst Group (Houston)""}","{""11143-09-Ronald Nixon""}","{""Ronald Nixon""}","{12324-25F}","{""Catalyst Capital Partners I""}"
"155778-40T","352813-96","Greeneco Builders","Katy, TX","Katy","TX","{}","2020-09-09",2020,2,,,"Merger/Acquisition",,,,100,1,"{416605-42}","{""Rausch Coleman Homes""}","{""416605-42-John Rausch""}","{""John Rausch""}","{}","{}"
"102770-92T","226731-88","Greener Environment & Yulong","US","Unknown","US","{Manufacturing}","2018-03-13",2018,1,,,"Merger/Acquisition",,,,100,1,"{105775-48}","{Tanke}","{""105775-48-Carrie Zhang""}","{""Carrie Zhang""}","{}","{}"
"82920-25T","51748-93","Greener Equity","American Fork, UT","AmericanFork","UT","{}","2017-02-22",2017,1,,,"Merger/Acquisition",,,,100,1,"{120494-26}","{""Economics Partners""}","{""120494-26-Greg Pfundstein""}","{""Greg Pfundstein""}","{}","{}"
"91453-24T","183391-75","Greener Pastures Landscape","Dallas, TX","Dallas","TX","{}","2014-09-20",2014,1,,,"Buyout/LBO",,,,100,2,"{128577-25,11749-96}","{""Somerset Landscape"",""Tregaron Capital""}","{128577-25-None,11749-96-None}","{NULL,NULL}","{14697-10F}","{""Tregaron Opportunity Fund II""}"
"28860-31T","58283-92","Greenergy Construction & Maintenance","Mineral Wells, TX","MineralWells","TX","{Industrials,""Oil & Gas""}","2013-04-19",2013,1,,,"Buyout/LBO",,,,100,2,"{10158-49,10947-97}","{""Odyssey Investment Partners"",""TNT Crane & Rigging""}","{""10158-49-Brian Zaumeyer"",""10947-97-Kregg Lunsford""}","{""Brian Zaumeyer"",""Kregg Lunsford""}","{11586-88F}","{""Odyssey Investment Partners Fund IV""}"
"54101-80T","98933-14","GreenerVolts","Frederick, MD","Frederick","MD","{CleanTech,Industrials,Manufacturing,TMT}","2012-08-10",2012,1,,,"Merger/Acquisition",,,,100,1,"{120649-87}","{projectworks}","{""120649-87-Alex Canizales""}","{""Alex Canizales""}","{}","{}"
"81229-33T","169792-30","GreenFax","New Hope, PA","NewHope","PA","{TMT}","2017-01-17",2017,1,,,"Merger/Acquisition",,,,100,1,"{41115-07}","{""Ziff Davis (NAS: ZD)""}","{""41115-07-Laura Hinson""}","{""Laura Hinson""}","{}","{}"
"114382-54T","113692-24","Greenfield","Boston, MA","Boston","MA","{}","2016-06-20",2016,1,,,"Merger/Acquisition",,,,100,1,"{94495-60}","{Raizlabs}","{""94495-60-Gregory Raiz""}","{""Gregory Raiz""}","{}","{}"
"72820-09T","162579-88","Greenfield Belser","Washington, DC","Washington","DC","{}","2016-07-13",2016,1,,,"Merger/Acquisition",,,,100,1,"{60199-21}","{""Finn Partners""}","{""60199-21-Peter Finn""}","{""Peter Finn""}","{}","{}"
"39223-27T","41696-74","Greenfield Commercial Credit","Bloomfield Hills, MI","BloomfieldHills","MI","{}","2012-03-12",2012,1,,,"Buyout/LBO",,,,100,3,"{57639-97,55970-56,51615-64}","{""CCCC Growth Fund"",""Gibraltar Business Capital"",""Satori Capital""}","{""57639-97-Patrick Blandford"",55970-56-None,""51615-64-Rugger Burke""}","{""Patrick Blandford"",NULL,""Rugger Burke""}","{13498-39F}","{""Satori Capital Strategic Opportunities""}"
"64743-58T","151581-97","Greenfield Counseling","Meadville, PA","Meadville","PA","{}","2015-09-08",2015,1,,,"Buyout/LBO",,,,100,3,"{10522-72,11201-86,10969-66}","{""Celerity Partners"",""Gemini Investors"",""Pinnacle Treatment Centers""}","{10522-72-None,11201-86-None,10969-66-None}","{NULL,NULL,NULL}","{13267-54F,15147-37F}","{""Celerity Partners SBIC"",""Gemini Investors VI""}"
"100536-49T","224347-96","Greenfield Dermatology","Greenfield, IN","Greenfield","IN","{""Life Sciences"",Oncology}","2017-10-29",2017,1,,,"Buyout/LBO",,,,100,2,"{107345-17,179730-64}","{""Chicago Pacific Founders"",""Pinnacle Dermatology""}","{""107345-17-Mary Tolan"",""179730-64-Paula Lapinski""}","{""Mary Tolan"",""Paula Lapinski""}","{14868-91F}","{""Chicago Pacific Founders Fund I""}"
"69575-77T","157672-90","Greenfield Gas Group (25,000 acres in Lackawanna County)","PA","Unknown","PA","{""Oil & Gas""}",,,1,,,"Corporate Asset Purchase",,,,100,1,"{10173-25}","{""EXCO Resources (PINX: EXCE)""}","{10173-25-None}","{NULL}","{}","{}"
"46502-11T","107883-01","Greenfield Industries","Seneca, SC","Seneca","SC","{Industrials,Manufacturing}","1997-11-19",1997,3,,,"Merger/Acquisition",,956.99,956.99,100,1,"{13362-67}","{""Kennametal (NYS: KMT)""}","{""13362-67-Robert Clemens""}","{""Robert Clemens""}","{}","{}"
"159871-60T","107883-01","Greenfield Industries","Seneca, SC","Seneca","SC","{Industrials,Manufacturing}","2009-06-01",2009,4,,,"Merger/Acquisition",,,,100,1,"{159229-18}","{""TDC Cutting Tools""}","{159229-18-None}","{NULL}","{}","{}"
"45280-00T","107883-01","Greenfield Industries","Seneca, SC","Seneca","SC","{Industrials,Manufacturing}","1986-06-01",1986,1,,,"Buyout/LBO",,,,100,1,"{10050-04}","{""Harbour Group""}","{10050-04-None}","{NULL}","{11467-99F}","{""Harbour Group Investments I""}"
"44401-87T","107039-53","Greenfield Interactive","San Francisco, CA","SanFrancisco","CA","{Industrials}","2014-07-07",2014,1,,,"Merger/Acquisition",,,,100,1,"{107053-39}","{""Paladin Group (California)""}","{""107053-39-John Cloyd""}","{""John Cloyd""}","{}","{}"
"20537-56T","53801-29","Greenfield Networks","Sacramento, CA","Sacramento","CA","{TMT}","2006-12-07",2006,4,,,"Merger/Acquisition",,,,100,1,"{11151-37}","{""Cisco Systems (NAS: CSCO)""}","{11151-37-None}","{NULL}","{}","{}"
"11902-33T","12328-48","Greenfield Online","Wilton, CT","Wilton","CT","{TMT}","2008-10-24",2008,5,,,"Merger/Acquisition",,486,486,100,1,"{11026-45}","{""Microsoft (NAS: MSFT)""}","{11026-45-None}","{NULL}","{}","{}"
"11406-79T","12328-48","Greenfield Online","Wilton, CT","Wilton","CT","{TMT}","1999-05-26",1999,1,,,"Buyout/LBO",,,,100,3,"{10331-11,11891-08,10616-41}","{""Insight Partners"",""UBS Capital Americas"",""Wexford Capital""}","{10331-11-None,11891-08-None,10616-41-None}","{NULL,NULL,NULL}","{13252-24F}","{""Wexford Partners IV""}"
"82573-84T","170685-10","Greenfield Wind Farm","Teton County, MT","TetonCounty","MT","{}","2016-11-08",2016,1,,,"Corporate Asset Purchase",,34.5,34.5,100,1,"{97044-04}","{""Greenbacker Renewable Energy Company""}","{""97044-04-Charles Wheeler""}","{""Charles Wheeler""}","{}","{}"
"133876-27T","239358-97","GreenFolders","Irvine, CA","Irvine","CA","{""HR Tech"",""Real Estate Technology""}","2020-03-02",2020,1,,,"Merger/Acquisition",,,,100,1,"{54755-74}","{""Title iO""}","{""54755-74-Ryan Whitlock""}","{""Ryan Whitlock""}","{}","{}"
"111650-77T","232715-26","Greenfoot Technologies","Overland Park, KS","OverlandPark","KS","{}","2018-09-12",2018,1,,,"Merger/Acquisition",,,,100,1,"{56192-77}","{""Bigfoot Project Investments (GREY: LRDG)""}","{""56192-77-Sara Jenkins""}","{""Sara Jenkins""}","{}","{}"
"105758-56T","228588-76","GreenFrog Products","FL","Unknown","FL","{Industrials,""LOHAS & Wellness""}","2018-05-11",2018,1,,,"Merger/Acquisition",,,,100,1,"{59456-62}","{""Apple Rush (PINX: APRU)""}","{""59456-62-Tony Torgerud""}","{""Tony Torgerud""}","{}","{}"
"160607-53T","10496-71","Alcami","Wilmington, NC","Wilmington","NC","{""Life Sciences""}","2020-03-20",2020,7,,,"Debt Refinancing",,,185,,,"{}","{}","{}","{}","{}","{}"
"29377-18T","10496-71","Alcami","Wilmington, NC","Wilmington","NC","{""Life Sciences""}","2013-10-28",2013,4,,,"PE Growth/Expansion",,,823.9,,,"{10027-45}","{""American Capital (ACAS)""}","{""10027-45-Kyle Bradford""}","{""Kyle Bradford""}","{}","{}"
"127140-58T","83410-66","Alcanzar Solar","Palo Alto, CA","PaloAlto","CA","{CleanTech,TMT}","2019-02-01",2019,2,,,"Out of Business",,,,,,"{}","{}","{}","{}","{}","{}"
"40417-57T","83410-66","Alcanzar Solar","Palo Alto, CA","PaloAlto","CA","{CleanTech,TMT}","2011-11-23",2011,1,,,"Accelerator/Incubator",,,0.04,,,"{56157-94}","{""Start-Up Chile""}","{56157-94-None}","{NULL}","{}","{}"
"146578-24T","352139-32","Alcar Constructors","Concord, NC","Concord","NC","{}","2020-04-29",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"152948-80T","262869-76","Alcast","Peoria, IL","Peoria","IL","{Manufacturing}","2020-04-06",2020,1,,,"Debt - PPP",,,2.59,,,"{}","{}","{}","{}","{}","{}"
"171201-16T","179395-75","Alcatraz (Electronic Equipment and Instruments)","Redwood City, CA","RedwoodCity","CA","{""Artificial Intelligence & Machine Learning"",SaaS,TMT,""Virtual Reality""}","2021-04-27",2021,4,,,"Seed Round",,,6.1,,,"{101748-16,53558-11,110264-68,225763-12,10463-23}","{""Hardware Club"",""JCI Ventures"",""LDV Partners"",""Ray Stata"",""Silicon Valley Bank""}","{101748-16-None,""53558-11-Rain Cui"",110264-68-None,""225763-12-Ray Stata"",10463-23-None}","{NULL,""Rain Cui"",NULL,""Ray Stata"",NULL}","{}","{}"
"177244-93T","179395-75","Alcatraz (Electronic Equipment and Instruments)","Redwood City, CA","RedwoodCity","CA","{""Artificial Intelligence & Machine Learning"",SaaS,TMT,""Virtual Reality""}","2016-11-01",2016,1,,,"Early Stage VC",,,1.8,,,"{163981-09,60780-79,466544-53}","{""Hemi Ventures"",""Ruvento Ventures"",""Scott Macomber""}","{163981-09-None,60780-79-None,466544-53-None}","{NULL,NULL,NULL}","{}","{}"
"121429-36T","179395-75","Alcatraz (Electronic Equipment and Instruments)","Redwood City, CA","RedwoodCity","CA","{""Artificial Intelligence & Machine Learning"",SaaS,TMT,""Virtual Reality""}","2018-06-12",2018,2,,,"Seed Round",,,4,,,"{101748-16,53558-11,225763-12}","{""Hardware Club"",""JCI Ventures"",""Ray Stata""}","{101748-16-None,53558-11-None,225763-12-None}","{NULL,NULL,NULL}","{}","{}"
"178722-28T","471816-91","Alcea","Hadley, MA","Hadley","MA","{FemTech}","2021-04-01",2021,1,,,"Accelerator/Incubator",,,0.01,,,"{55028-08}","{VentureWell}","{55028-08-None}","{NULL}","{}","{}"
"167805-82T","462242-53","Alcea Therapeutics","New York, NY","NewYork","NY","{""Life Sciences""}",,,1,,,"Early Stage VC",,,,,,"{153334-45}","{""Digitalis Ventures""}","{""153334-45-Jonathan Friedlander""}","{""Jonathan Friedlander""}","{}","{}"
"88049-71T","42367-51","Alcentra Capital","New York, NY","NewYork","NY","{""Oil & Gas""}","2017-05-18",2017,2,,,"Public Investment 2nd Offering",183.82,194.87,34.2,,,"{}","{}","{}","{}","{}","{}"
"77394-16T","42367-51","Alcentra Capital","New York, NY","NewYork","NY","{""Oil & Gas""}","2014-05-09",2014,1,,,"IPO",91.5,191.5,100,,,"{}","{}","{}","{}","{}","{}"
"26602-66T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2007-02-14",2007,5,,,"Grant",,,0.75,,,"{}","{}","{}","{}","{}","{}"
"26602-75T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2008-01-01",2008,6,,,"Grant",,,0.1,,,"{51038-20}","{""National Science Foundation""}","{51038-20-None}","{NULL}","{}","{}"
"26602-84T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2010-01-01",2010,7,,,"Grant",,,0.1,,,"{}","{}","{}","{}","{}","{}"
"26602-93T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2011-01-01",2011,8,,,"Grant",,,0.75,,,"{}","{}","{}","{}","{}","{}"
"37720-72T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2014-09-18",2014,10,,,"Later Stage VC",,,6.25,,,"{59168-98}","{""Samsung Catalyst Fund""}","{59168-98-None}","{NULL}","{}","{}"
"58114-81T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2015-09-23",2015,11,,,"Later Stage VC",,,4,,,"{133172-56,51057-91,11274-58,54880-12}","{""Comet Labs"",""Crocker Ventures"",""Pond Venture Partners"",""Sinovation Ventures""}","{133172-56-None,51057-91-None,""11274-58-Richard Irving"",54880-12-None}","{NULL,NULL,""Richard Irving"",NULL}","{}","{}"
"93145-96T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2017-08-22",2017,12,,,"Later Stage VC",,,0.77,,,"{167007-61,59168-98}","{""Baidu Ventures"",""Samsung Catalyst Fund""}","{167007-61-None,59168-98-None}","{NULL,NULL}","{}","{}"
"128750-86T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2013-06-07",2013,9,,,"Later Stage VC",,,1.5,,,"{59168-98}","{""Samsung Catalyst Fund""}","{59168-98-None}","{NULL}","{}","{}"
"20932-12T","53915-05","Alces Technology","Jackson, WY","Jackson","WY","{TMT}","2007-01-01",2007,4,,,"Early Stage VC",,,,,,"{11119-42}","{""Access Venture Partners""}","{""11119-42-Brian Wallace""}","{""Brian Wallace""}","{}","{}"
"78871-24T","168387-67","Alchem Field Services","Oklahoma City, OK","OklahomaCity","OK","{""Oil & Gas""}","2005-01-01",2005,2,,,"Grant",,,0.75,,,"{54172-63}","{i2E}","{54172-63-None}","{NULL}","{}","{}"
"78871-87T","168387-67","Alchem Field Services","Oklahoma City, OK","OklahomaCity","OK","{""Oil & Gas""}",,,5,,,"Out of Business",,,,,,"{}","{}","{}","{}","{}","{}"
"78876-10T","168387-67","Alchem Field Services","Oklahoma City, OK","OklahomaCity","OK","{""Oil & Gas""}","2015-09-19",2015,4,,,"Early Stage VC",,,,,,"{54172-63}","{i2E}","{54172-63-None}","{NULL}","{}","{}"
"134209-90T","168387-67","Alchem Field Services","Oklahoma City, OK","OklahomaCity","OK","{""Oil & Gas""}","2005-04-15",2005,3,,,"Early Stage VC",,,,,,"{54172-63}","{i2E}","{54172-63-None}","{NULL}","{}","{}"
"78869-62T","168387-67","Alchem Field Services","Oklahoma City, OK","OklahomaCity","OK","{""Oil & Gas""}","2004-01-01",2004,1,,,"Grant",,,0.1,,,"{54172-63}","{i2E}","{54172-63-None}","{NULL}","{}","{}"
"160905-79T","169127-83","Alchem Laboratories","Alachua, FL","Alachua","FL","{Manufacturing}","2020-04-03",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"155088-82T","169127-83","Alchem Laboratories","Alachua, FL","Alachua","FL","{Manufacturing}","2020-07-08",2020,2,,,"Debt - General",,,1.12,,,"{}","{}","{}","{}","{}","{}"
"73401-67T","163216-54","Alchema","San Francisco, CA","SanFrancisco","CA","{FoodTech,""Internet of Things"",TMT}","2015-07-01",2015,1,,,"Grant",,,2.65,,,"{158257-36}","{""Ministry of Science and Technology, Taiwan""}","{158257-36-None}","{NULL}","{}","{}"
"76460-14T","163216-54","Alchema","San Francisco, CA","SanFrancisco","CA","{FoodTech,""Internet of Things"",TMT}","2016-07-01",2016,3,,,"Accelerator/Incubator",,2.5,,,,"{51322-24}","{SOSV}","{""51322-24-Cyril Ebersweiler""}","{""Cyril Ebersweiler""}","{}","{}"
